Solver	Executable.team	Problem	Instance	Exit-code	Exec-Status	Checker-out	Time(user+sys)	Memory-Usage	Time-Limit	Memory-Limit	Real	TrackFormula	Track	RESULT	SCORE	RESULT_IN_MARATHON	SCORE-MARATHON
idlv+-s	idlv+-s.competition.3.aspcomp	Labyrinth	0224-labyrinth-21-0.asp	1	out of time	ECODE_INVALID_1	1200.45	327.7	1200	12288	1201.758	T1	T1	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.3.aspcomp	Labyrinth	0240-labyrinth-22-0.asp	1	out of time	ECODE_INVALID_1	1200.72	392.8	1200	12288	1201.848	T1	T1	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.4.aspcomp	Labyrinth	0102-labyrinth-20-0.asp	10	complete	OK	145.91	181.3	1200	12288	147.338	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	Labyrinth	0230-labyrinth-22-0.asp	1	out of time	ECODE_INVALID_1	1200.6	284.5	1200	12288	1201.442	T1	T1	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.5.aspcomp	Labyrinth	0014-labyrinth-23-0.asp	10	complete	OK	20.03	243.9	1200	12288	20.858	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	Labyrinth	0237-labyrinth-22-0.asp	10	complete	OK	1044.84	261	1200	12288	1046.952	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	Labyrinth	0092-labyrinth-17-0.asp	10	complete	OK	3.67	96.5	1200	12288	4.312	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	Labyrinth	0203-labyrinth-20-0.asp	1	out of time	ECODE_INVALID_1	1200.43	377.2	1200	12288	1201.687	T1	T1	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.7.aspcomp	Labyrinth	0124-labyrinth-15-0.asp	10	complete	OK	43.36	72.2	1200	12288	44.715	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	Labyrinth	0243-labyrinth-23-0.asp	10	complete	OK	500.69	301.9	1200	12288	501.957	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	MaximalCliqueProblem	28-Maximal_Clique-1300-0.asp	30	complete	OK 1042@0	312.01	397.1	1200	12288	313.795	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	MaximalCliqueProblem	39-Maximal_Clique-1600-0.asp	30	complete	OK 1290@0	210.02	552.4	1200	12288	211.57	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	MaximalCliqueProblem	63-Maximal_Clique-2200-0.asp	10	out of time	OK 1825@0	1200.25	1060.4	1200	12288	1201.73	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.1.aspcomp	MaximalCliqueProblem	51-Maximal_Clique-1900-0.asp	10	out of time	OK 1570@0	1200.79	846.8	1200	12288	1202.68	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.1.aspcomp	MaximalCliqueProblem	5-Maximal_Clique-800-0.asp	30	complete	OK 644@0	121.96	151	1200	12288	123.409	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.1.aspcomp	MaximalCliqueProblem	65-Maximal_Clique-2300-0.asp	10	out of time	OK 1900@0	1200.67	1205.5	1200	12288	1202.404	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.2.aspcomp	MaximalCliqueProblem	101-Maximal_Clique-3200-0.asp	10	out of time	OK 2596@0	1200.92	2163.8	1200	12288	1203.103	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.2.aspcomp	MaximalCliqueProblem	12-Maximal_Clique-900-0.asp	30	complete	OK 720@0	119.18	204.6	1200	12288	120.995	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	MaximalCliqueProblem	78-Maximal_Clique-2600-0.asp	10	out of time	OK 2140@0	1200.89	1557.8	1200	12288	1202.9	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.3.aspcomp	MaximalCliqueProblem	112-Maximal_Clique-3400-0.asp	10	out of time	OK 2974@0	1200.9	2631.7	1200	12288	1203.665	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.3.aspcomp	MaximalCliqueProblem	14-Maximal_Clique-1000-0.asp	30	complete	OK 805@0	295.62	219.8	1200	12288	297.317	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	MaximalCliqueProblem	96-Maximal_Clique-3000-0.asp	10	out of time	OK 2547@0	1200.52	1990.2	1200	12288	1202.638	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.4.aspcomp	MaximalCliqueProblem	16-Maximal_Clique-1000-0.asp	30	complete	OK 809@0	353.06	251.6	1200	12288	354.889	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	MaximalCliqueProblem	35-Maximal_Clique-1500-0.asp	10	out of time	OK 1275@0	1201.05	503.4	1200	12288	1202.156	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.5.aspcomp	MaximalCliqueProblem	17-Maximal_Clique-1100-0.asp	30	complete	OK 885@0	77.22	298.2	1200	12288	78.74	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	MaximalCliqueProblem	45-Maximal_Clique-1800-0.asp	30	complete	OK 1449@0	918.62	716.4	1200	12288	920.786	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	MaximalCliqueProblem	22-Maximal_Clique-1200-0.asp	30	complete	OK 960@0	88.3	326.5	1200	12288	90.714	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	MaximalCliqueProblem	56-Maximal_Clique-2000-0.asp	10	out of time	OK 1632@0	1200.63	877.5	1200	12288	1202.855	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.7.aspcomp	MaximalCliqueProblem	26-Maximal_Clique-1300-0.asp	30	complete	OK 1040@0	416.39	397.2	1200	12288	417.986	T3	T3	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	MaximalCliqueProblem	62-Maximal_Clique-2200-0.asp	10	out of time	OK 1797@0	1200.49	1146.9	1200	12288	1202.756	T3	T3	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.0.aspcomp	MinimalDiagnosis	0045-minimal_diagnosis-199-0.asp	20	complete	NOT_CHECKED	11.28	245.8	1200	12288	12.036	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	MinimalDiagnosis	0213-minimal_diagnosis-299-0.asp	10	complete	OK	14.61	491.8	1200	12288	15.828	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	MinimalDiagnosis	0236-minimal_diagnosis-299-0.asp	20	complete	NOT_CHECKED	17	336.9	1200	12288	17.879	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.1.aspcomp	MinimalDiagnosis	0054-minimal_diagnosis-199-0.asp	30	complete	OK	4.63	120.1	1200	12288	5.194	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.1.aspcomp	MinimalDiagnosis	0080-minimal_diagnosis-199-0.asp	20	complete	NOT_CHECKED	6.99	164.8	1200	12288	7.875	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.1.aspcomp	MinimalDiagnosis	0196-minimal_diagnosis-274-0.asp	10	complete	OK	16.03	292.8	1200	12288	16.968	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	MinimalDiagnosis	0185-minimal_diagnosis-274-0.asp	10	complete	OK	11.5	241.7	1200	12288	12.443	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	MinimalDiagnosis	0205-minimal_diagnosis-299-0.asp	20	complete	NOT_CHECKED	15.37	512.6	1200	12288	16.424	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	MinimalDiagnosis	0207-minimal_diagnosis-299-0.asp	10	complete	OK	14.78	468.2	1200	12288	16.006	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	MinimalDiagnosis	0189-minimal_diagnosis-274-0.asp	10	complete	OK	13.12	271.7	1200	12288	14.127	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	MinimalDiagnosis	0210-minimal_diagnosis-299-0.asp	10	complete	OK	27.06	518.8	1200	12288	28.918	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	MinimalDiagnosis	0211-minimal_diagnosis-299-0.asp	20	complete	NOT_CHECKED	25.5	464.9	1200	12288	26.919	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	MinimalDiagnosis	0212-minimal_diagnosis-299-0.asp	20	complete	NOT_CHECKED	28.79	546.5	1200	12288	30.437	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	MinimalDiagnosis	0225-minimal_diagnosis-299-0.asp	10	complete	OK	5.24	124.4	1200	12288	5.613	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	MinimalDiagnosis	0228-minimal_diagnosis-299-0.asp	30	complete	OK	5.07	121.7	1200	12288	5.45	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	MinimalDiagnosis	0240-minimal_diagnosis-299-0.asp	10	complete	OK	20.99	413.2	1200	12288	22.362	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	MinimalDiagnosis	0232-minimal_diagnosis-299-0.asp	10	complete	OK	10.31	225.6	1200	12288	11.271	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	MinimalDiagnosis	0244-minimal_diagnosis-299-0.asp	30	complete	OK	8.2	204.2	1200	12288	9.054	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	MinimalDiagnosis	0029-minimal_diagnosis-174-0.asp	10	complete	OK	5.47	143.9	1200	12288	6.176	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	MinimalDiagnosis	0234-minimal_diagnosis-299-0.asp	10	complete	OK	10.48	242.7	1200	12288	11.304	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	PartnerUnits	119-partner_units_polynomial-100-0.asp	1	out of time	ECODE_INVALID_1	1200.1	145.4	1200	12288	1201.271	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.0.aspcomp	PartnerUnits	95-partner_units-100-0.asp	10	complete	OK	23.4	134.9	1200	12288	24.069	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.1.aspcomp	PartnerUnits	121-partner_units_polynomial-100-0.asp	1	out of time	ECODE_INVALID_1	1200.31	150	1200	12288	1201.466	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.1.aspcomp	PartnerUnits	151-partner_units-100-0.asp	10	complete	OK	22.94	135.4	1200	12288	23.607	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	PartnerUnits	55-partner_units_polynomial-100-0.asp	1	out of time	ECODE_INVALID_1	1200.73	146.7	1200	12288	1202.057	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.2.aspcomp	PartnerUnits	96-partner_units-100-0.asp	10	complete	OK	11.49	135.1	1200	12288	12.49	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	PartnerUnits	56-partner_units_polynomial-100-0.asp	1	out of time	ECODE_INVALID_1	1200.4	146.3	1200	12288	1201.733	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.3.aspcomp	PartnerUnits	99-partner_units-100-0.asp	10	complete	OK	21.54	135.1	1200	12288	22.178	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	PartnerUnits	135-partner_units-100-0.asp	1	out of time	ECODE_INVALID_1	1200.31	158.7	1200	12288	1201.44	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.4.aspcomp	PartnerUnits	26-partner_units_polynomial-60-0.asp	10	complete	OK	33.96	64.3	1200	12288	35.232	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	PartnerUnits	62-partner_units_polynomial-100-0.asp	1	out of time	ECODE_INVALID_1	1200.99	147.3	1200	12288	1202.11	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.5.aspcomp	PartnerUnits	160-partner_units-100-0.asp	10	complete	OK	20.01	134.4	1200	12288	20.757	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	PartnerUnits	174-partner_units_polynomial-45-0.asp	10	complete	OK	2.9	69	1200	12288	3.31	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	PartnerUnits	63-partner_units_polynomial-100-0.asp	1	out of time	ECODE_INVALID_1	1200.99	145.5	1200	12288	1202.098	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.6.aspcomp	PartnerUnits	195-partner_units_polynomial-60-0.asp	10	complete	OK	3.4	65.2	1200	12288	3.824	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	PartnerUnits	41-partner_units_polynomial-79-0.asp	1	out of time	ECODE_INVALID_1	1200.19	103.9	1200	12288	1201.285	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.6.aspcomp	PartnerUnits	64-partner_units_polynomial-100-0.asp	1	out of time	ECODE_INVALID_1	1200.95	139.4	1200	12288	1202.11	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.7.aspcomp	PartnerUnits	108-partner_units-100-0.asp	10	complete	OK	20.61	134.9	1200	12288	21.346	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	PartnerUnits	35-partner_units_polynomial-40-0.asp	20	complete	NOT_CHECKED	6.58	68.8	1200	12288	7.217	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	PartnerUnits	68-partner_units_polynomial-100-0.asp	1	out of time	ECODE_INVALID_1	1200.47	151.3	1200	12288	1201.835	T2	T2	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.0.aspcomp	QualitativeSpatialReasoning	0041-ia_dsj-0-0.asp	20	complete	NOT_CHECKED	20.85	319.9	1200	12288	21.698	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	QualitativeSpatialReasoning	0125-ia_dsj-0-0.asp	20	complete	NOT_CHECKED	77.31	1145.6	1200	12288	79.035	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.1.aspcomp	QualitativeSpatialReasoning	0043-ia_dsj-0-0.asp	20	complete	NOT_CHECKED	19.7	303.2	1200	12288	20.572	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.1.aspcomp	QualitativeSpatialReasoning	0134-ia_dsj-0-0.asp	20	complete	NOT_CHECKED	46.4	1203.1	1200	12288	47.884	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	QualitativeSpatialReasoning	0044-ia_dsj-0-0.asp	20	complete	NOT_CHECKED	22.49	328.6	1200	12288	23.418	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	QualitativeSpatialReasoning	0155-ia_dsj-0-0.asp	10	complete	OK	140.26	1262.4	1200	12288	141.696	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	QualitativeSpatialReasoning	0057-ia_dsj-0-0.asp	20	complete	NOT_CHECKED	17.79	314.7	1200	12288	18.694	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	QualitativeSpatialReasoning	0136-ia_dsj-0-0.asp	10	complete	OK	97.21	1231.5	1200	12288	99.583	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	QualitativeSpatialReasoning	0006-ia_dsj-0-0.asp	10	complete	OK	4.98	91.3	1200	12288	5.404	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	QualitativeSpatialReasoning	0100-ia_dsj-0-0.asp	10	complete	OK	31.86	642.3	1200	12288	33.266	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	QualitativeSpatialReasoning	0152-ia_dsj-0-0.asp	10	complete	OK	273.75	1249.3	1200	12288	275.768	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	QualitativeSpatialReasoning	0104-ia_dsj-0-0.asp	10	complete	OK	45.76	580.8	1200	12288	47.206	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	QualitativeSpatialReasoning	0150-ia_dsj-0-0.asp	10	complete	OK	64.36	1211.3	1200	12288	67.054	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	QualitativeSpatialReasoning	0154-ia_dsj-0-0.asp	10	complete	OK	260.87	1215.1	1200	12288	262.541	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	QualitativeSpatialReasoning	0103-ia_dsj-0-0.asp	10	complete	OK	29.86	574.9	1200	12288	31.279	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	QualitativeSpatialReasoning	0107-ia_dsj-0-0.asp	10	complete	OK	55.47	602.3	1200	12288	56.819	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	QualitativeSpatialReasoning	0121-ia_dsj-0-0.asp	20	complete	NOT_CHECKED	119.09	1151.5	1200	12288	120.925	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	QualitativeSpatialReasoning	0111-ia_dsj-0-0.asp	10	complete	OK	27.65	593.8	1200	12288	29.071	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	QualitativeSpatialReasoning	0118-ia_dsj-0-0.asp	10	complete	OK	46.2	608.5	1200	12288	47.693	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	QualitativeSpatialReasoning	0132-ia_dsj-0-0.asp	20	complete	NOT_CHECKED	326.52	1194.8	1200	12288	328.516	T2	T2	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	Reachability	0028-reachability-0-0.asp	10	complete	WARN	131.9	3762.4	1200	12288	135.339	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.0.aspcomp	Reachability	0049-reachability-0-0.asp	10	complete	WARN	200.01	6029	1200	12288	207.853	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.1.aspcomp	Reachability	0029-reachability-0-0.asp	10	complete	WARN	84.33	2960	1200	12288	88.107	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.1.aspcomp	Reachability	0052-reachability-0-0.asp	10	complete	WARN	118.29	3968.8	1200	12288	124.796	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.2.aspcomp	Reachability	0031-reachability-0-0.asp	10	complete	WARN	167.06	4612.9	1200	12288	173.169	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.2.aspcomp	Reachability	0055-reachability-0-0.asp	10	complete	WARN	178.7	5088.9	1200	12288	185.121	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.3.aspcomp	Reachability	0032-reachability-0-0.asp	10	complete	WARN	135.46	4613.1	1200	12288	140.873	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.3.aspcomp	Reachability	0056-reachability-0-0.asp	10	complete	WARN	115.92	5054.4	1200	12288	125.645	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.4.aspcomp	Reachability	0021-reachability-0-0.asp	10	complete	WARN	80.03	2908.6	1200	12288	82.829	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.4.aspcomp	Reachability	0034-reachability-0-0.asp	10	complete	WARN	82.08	2986.2	1200	12288	85.959	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.4.aspcomp	Reachability	0057-reachability-0-0.asp	10	complete	WARN	246.15	7958.9	1200	12288	256.259	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.5.aspcomp	Reachability	0024-reachability-0-0.asp	10	complete	WARN	128.81	3728.7	1200	12288	132.202	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.5.aspcomp	Reachability	0035-reachability-0-0.asp	10	complete	WARN	82.34	2984.7	1200	12288	84.741	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.5.aspcomp	Reachability	0058-reachability-0-0.asp	10	complete	WARN	133.04	5101.3	1200	12288	140.09	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.6.aspcomp	Reachability	0026-reachability-0-0.asp	10	complete	WARN	76.65	2932.8	1200	12288	81.165	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.6.aspcomp	Reachability	0036-reachability-0-0.asp	10	complete	WARN	80.87	2984.8	1200	12288	84.323	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.6.aspcomp	Reachability	0059-reachability-0-0.asp	10	complete	WARN	287.97	8028.7	1200	12288	303.924	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.7.aspcomp	Reachability	0027-reachability-0-0.asp	10	complete	WARN	162.36	4574.4	1200	12288	169.402	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.7.aspcomp	Reachability	0037-reachability-0-0.asp	10	complete	WARN	168.37	4653.3	1200	12288	176.623	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.7.aspcomp	Reachability	0060-reachability-0-0.asp	10	complete	WARN	131.27	5149.7	1200	12288	137.383	T2	T2	give up ec 1	0	give up ec 1	0
idlv+-s	idlv+-s.competition.0.aspcomp	SemistableModels	114-semistable-0-0.asp	30	complete	OK	47.65	1440.6	1200	12288	50.368	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	SemistableModels	123-semistable-0-0.asp	30	complete	OK	267.05	4929.9	1200	12288	272.223	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.1.aspcomp	SemistableModels	031-semistable-149-0.asp	143	out of time	ECODE_INVALID_143	1200.36	1135.3	1200	12288	1201.556	T4	T4	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.1.aspcomp	SemistableModels	115-semistable-0-0.asp	30	complete	OK	46.89	1452.6	1200	12288	50.686	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	SemistableModels	088-semistable-299-0.asp	143	out of time	ECODE_INVALID_143	1200.83	2708.1	1200	12288	1202.781	T4	T4	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.2.aspcomp	SemistableModels	092-semistable-0-0.asp	30	complete	OK	46.58	1452.6	1200	12288	49.282	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	SemistableModels	100-semistable-0-0.asp	30	complete	OK	45.12	1454.1	1200	12288	48.207	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	SemistableModels	152-semistable-24-1.asp	30	complete	OK	3.08	178.6	1200	12288	3.574	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	SemistableModels	093-semistable-0-0.asp	30	complete	OK	44.94	1452.9	1200	12288	48.127	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	SemistableModels	097-semistable-0-0.asp	30	complete	OK	45.11	1452.8	1200	12288	48.235	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.4.aspcomp	SemistableModels	137-semistable-0-0.asp	30	complete	OK	727.08	11744.8	1200	12288	741.583	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	SemistableModels	083-semistable-299-0.asp	143	out of time	ECODE_INVALID_143	1201.16	4444.8	1200	12288	1204.894	T4	T4	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.5.aspcomp	SemistableModels	105-semistable-0-0.asp	30	complete	OK	45.83	1446.7	1200	12288	48.644	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.5.aspcomp	SemistableModels	154-semistable-15-1.asp	30	complete	OK	1.48	67.3	1200	12288	1.993	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	SemistableModels	113-semistable-0-0.asp	30	complete	OK	46.67	1449	1200	12288	50.032	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	SemistableModels	121-semistable-0-0.asp	30	complete	OK	258.59	4931.2	1200	12288	262.496	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.6.aspcomp	SemistableModels	147-semistable-0-0.asp	30	complete	OK	711.64	11741.5	1200	12288	729.727	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	SemistableModels	077-semistable-274-0.asp	143	out of time	ECODE_INVALID_143	1200.32	4076.2	1200	12288	1205.458	T4	T4	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.7.aspcomp	SemistableModels	098-semistable-0-0.asp	30	complete	OK	42.9	1451.5	1200	12288	46.041	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.7.aspcomp	SemistableModels	145-semistable-0-0.asp	30	complete	OK	687.87	11741.9	1200	12288	709.609	T4	T4	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	StableMarriage	24-stable_marriage-0-0.asp	10	complete	OK	1067.88	7663.8	1200	12288	1089.092	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.0.aspcomp	StableMarriage	61-stable_marriage-0-0.asp	1	out of time (real)	ECODE_INVALID_1	1198.85	7296.5	1200	12288	1212.221	T1	T1	out of time (real)	0	out of time (real)	0
idlv+-s	idlv+-s.competition.1.aspcomp	StableMarriage	55-stable_marriage-0-0.asp	10	complete	OK	606.96	4994.5	1200	12288	613.197	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.1.aspcomp	StableMarriage	63-stable_marriage-0-0.asp	10	complete	OK	1173.48	7296.5	1200	12288	1186.493	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	StableMarriage	56-stable_marriage-0-0.asp	10	complete	OK	588.6	6088.7	1200	12288	597.882	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.2.aspcomp	StableMarriage	72-stable_marriage-0-0.asp	1	out of time	ECODE_INVALID_1	1200.81	7296.5	1200	12288	1210.258	T1	T1	out of time	0	out of time	0
idlv+-s	idlv+-s.competition.3.aspcomp	StableMarriage	31-stable_marriage-0-0.asp	10	complete	OK	352.66	3115.4	1200	12288	356.819	T1	T1	solved	5	solved	5
idlv+-s	idlv+-s.competition.3.aspcomp	StableMarriage	73-stable_marriage-0-0.asp	10	complete	OK	839.71	7388.7	1200	12288	854.508	T1	T1	solved	5	solved	5
